0.00000,0.0000000000, Phase 1 (us): 19728.0000, Phase 2 (us): 20012.0000, Total Time (sec): 0.0918Switching Freq (Hz): 10.8932
0.00000,0.0000000000, Phase 1 (us): 19876.0000, Phase 2 (us): 20012.0000, Total Time (sec): 0.0920Switching Freq (Hz): 10.8696
0.00000,0.0000000000, Phase 1 (us): 19812.0000, Phase 2 (us): 20012.0000, Total Time (sec): 0.0919Switching Freq (Hz): 10.8790
0.00000,0.0000000000, Phase 1 (us): 19840.0000, Phase 2 (us): 20012.0000, Total Time (sec): 0.0919Switching Freq (Hz): 10.8790
0.00000,0.0000000000, Phase 1 (us): 19852.0000, Phase 2 (us): 20012.0000, Total Time (sec): 0.0920Switching Freq (Hz): 10.8681
0.00000,0.0000000000, Phase 1 (us): 19696.0000, Phase 2 (us): 20012.0000, Total Time (sec): 0.0918Switching Freq (Hz): 10.8918
0.00000,0.0000000000, Phase 1 (us): 19796.0000, Phase 2 (us): 20012.0000, Total Time (sec): 0.0919Switching Freq (Hz): 10.8800
0.00000,0.0000000000, Phase 1 (us): 19812.0000, Phase 2 (us): 20012.0000, Total Time (sec): 0.0919Switching Freq (Hz): 10.8814
0.00000,0.0000000000, Phase 1 (us): 19856.0000, Phase 2 (us): 20012.0000, Total Time (sec): 0.0920Switching Freq (Hz): 10.8733
0.00000,0.0000000000, Phase 1 (us): 19848.0000, Phase 2 (us): 20012.0000, Total Time (sec): 0.0919Switching Freq (Hz): 10.8790
0.00000,0.0000000000, Phase 1 (us): 19880.0000, Phase 2 (us): 20012.0000, Total Time (sec): 0.0920Switching Freq (Hz): 10.8667
0.00000,0.0000000000, Phase 1 (us): 19812.0000, Phase 2 (us): 20012.0000, Total Time (sec): 0.0919Switching Freq (Hz): 10.8800
0.00000,0.0000000000, Phase 1 (us): 19844.0000, Phase 2 (us): 20012.0000, Total Time (sec): 0.0920Switching Freq (Hz): 10.8686
0.00000,0.0000000000, Phase 1 (us): 19732.0000, Phase 2 (us): 20012.0000, Total Time (sec): 0.0919Switching Freq (Hz): 10.8823
0.00000,0.0000000000, Phase 1 (us): 19816.0000, Phase 2 (us): 20012.0000, Total Time (sec): 0.0919Switching Freq (Hz): 10.8819
0.00000,0.0000000000, Phase 1 (us): 19772.0000, Phase 2 (us): 20012.0000, Total Time (sec): 0.0918Switching Freq (Hz): 10.8895
0.00000,0.0000000000, Phase 1 (us): 19860.0000, Phase 2 (us): 20012.0000, Total Time (sec): 0.0920Switching Freq (Hz): 10.8748
0.00000,0.0000000000, Phase 1 (us): 19788.0000, Phase 2 (us): 20012.0000, Total Time (sec): 0.0919Switching Freq (Hz): 10.8800
0.00000,0.0000000000, Phase 1 (us): 19820.0000, Phase 2 (us): 20012.0000, Total Time (sec): 0.0919Switching Freq (Hz): 10.8795
0.00000,0.0000000000, Phase 1 (us): 19780.0000, Phase 2 (us): 20012.0000, Total Time (sec): 0.0919Switching Freq (Hz): 10.8833
0.00000,0.0000000000, Phase 1 (us): 19820.0000, Phase 2 (us): 20012.0000, Total Time (sec): 0.0919Switching Freq (Hz): 10.8757
0.00000,0.0000000000, Phase 1 (us): 19800.0000, Phase 2 (us): 20012.0000, Total Time (sec): 0.0919Switching Freq (Hz): 10.8790
0.00000,0.0000000000, Phase 1 (us): 19780.0000, Phase 2 (us): 20012.0000, Total Time (sec): 0.0919Switching Freq (Hz): 10.8857
0.00000,0.0000000000, Phase 1 (us): 19740.0000, Phase 2 (us): 20012.0000, Total Time (sec): 0.0918Switching Freq (Hz): 10.8880
0.00000,0.0000000000, Phase 1 (us): 19844.0000, Phase 2 (us): 20012.0000, Total Time (sec): 0.0920Switching Freq (Hz): 10.8719
0.00000,0.0000000000, Phase 1 (us): 19812.0000, Phase 2 (us): 20012.0000, Total Time (sec): 0.0919Switching Freq (Hz): 10.8776
0.00000,0.0000000000, Phase 1 (us): 19828.0000, Phase 2 (us): 20016.0000, Total Time (sec): 0.0920Switching Freq (Hz): 10.8729
0.00000,0.0000000000, Phase 1 (us): 19752.0000, Phase 2 (us): 20012.0000, Total Time (sec): 0.0919Switching Freq (Hz): 10.8852
0.00000,0.0000000000, Phase 1 (us): 19840.0000, Phase 2 (us): 20012.0000, Total Time (sec): 0.0920Switching Freq (Hz): 10.8710
0.00000,0.0000000000, Phase 1 (us): 19776.0000, Phase 2 (us): 20012.0000, Total Time (sec): 0.0919Switching Freq (Hz): 10.8861
0.00000,0.0000000000, Phase 1 (us): 19784.0000, Phase 2 (us): 20012.0000, Total Time (sec): 0.0918Switching Freq (Hz): 10.8876
0.00000,0.0000000000, Phase 1 (us): 19884.0000, Phase 2 (us): 20012.0000, Total Time (sec): 0.0920Switching Freq (Hz): 10.8715
0.00000,0.0000000000, Phase 1 (us): 19864.0000, Phase 2 (us): 20012.0000, Total Time (sec): 0.0920Switching Freq (Hz): 10.8710
0.00000,0.0000000000, Phase 1 (us): 19824.0000, Phase 2 (us): 20012.0000, Total Time (sec): 0.0919Switching Freq (Hz): 10.8800
0.00000,0.0000000000, Phase 1 (us): 19788.0000, Phase 2 (us): 20012.0000, Total Time (sec): 0.0919Switching Freq (Hz): 10.8828
